2T	Bragg's positions
56.50892818411857	-36.75
57.74550582183391	-36.75
57.74550582183391	-36.75
61.60515181539837	-36.75
61.60515181539837	-36.75
62.21425621184807	-36.75
63.781984871356585	-36.75
63.781984871356585	-36.75
67.01217063451915	-36.75
67.59463154651363	-36.75
68.36747977825391	-36.75
68.36747977825391	-36.75
71.68302890654778	-36.75
71.68302890654778	-36.75
71.72110713436984	-36.75
72.24814838460162	-36.75
72.24814838460162	-36.75
73.18609608406658	-36.75
73.18609608406658	-36.75
75.71417098732611	-36.75
75.71417098732611	-36.75
77.51826524248331	-36.75
77.51826524248331	-36.75
11.947941609789748	-49.0
12.181257795564955	-49.0
17.09453189138026	-49.0
18.98082576724075	-49.0
19.278448437249843	-49.0
20.632559251650108	-49.0
21.043824908536276	-49.0
21.179217832575638	-49.0
24.02830471296805	-49.0
24.502955775008807	-49.0
25.98678316859652	-49.0
27.022347496437657	-49.0
27.342599556298804	-49.0
28.588099458902466	-49.0
29.241319567311184	-49.0
30.030290408641548	-49.0
30.79865808094503	-49.0
31.365420706228907	-49.0
31.78234873582602	-49.0
32.242322051272126	-49.0
32.51551526502347	-49.0
32.60612638373208	-49.0
34.58507176445767	-49.0
35.517133839281	-49.0
35.85154064905677	-49.0
35.85154064905677	-49.0
36.38733683139684	-49.0
36.38733683139684	-49.0
36.79637584807206	-49.0
37.039934642183184	-49.0
37.12081638069375	-49.0
38.157073440090436	-49.0
38.509042526636385	-49.0
39.131384891738406	-49.0
39.28386252955419	-49.0
39.74373331393347	-49.0
40.00816710550301	-49.0
40.047861599032096	-49.0
40.199207236705355	-49.0
40.909998773012425	-49.0
41.13289998137618	-49.0
41.974909051882854	-49.0
42.84262723240603	-49.0
43.12872491723217	-49.0
43.19833580518459	-49.0
43.86928307659496	-49.0
44.04657387488584	-49.0
44.35968487267824	-49.0
44.35968487267824	-49.0
44.70735808524239	-49.0
44.91494188065521	-49.0
44.983968921365744	-49.0
45.46324453152821	-49.0
46.30910424125814	-49.0
46.84625001850518	-49.0
47.24602864663925	-49.0
47.476489102502256	-49.0
47.51111992842638	-49.0
47.51111992842638	-49.0
47.6432448126856	-49.0
47.93797131122369	-49.0
48.26555676890066	-49.0
48.46130783412022	-49.0
49.203250577646216	-49.0
50.22611120443972	-49.0
50.31824100816683	-49.0
50.66736201767796	-49.0
50.88620582571768	-49.0
51.04463558055955	-49.0
51.44816278083677	-49.0
51.6364556872276	-49.0
51.82280123937881	-49.0
51.82280123937881	-49.0
51.945310828145566	-49.0
51.9748143376226	-49.0
52.562041124126	-49.0
52.68477600927974	-49.0
52.95876362416834	-49.0
52.95876362416834	-49.0
53.44596870246382	-49.0
53.56586403077739	-49.0
53.59474027321832	-49.0
53.92870248383017	-49.0
54.138171398266614	-49.0
54.55827524570139	-49.0
54.55827524570139	-49.0
54.85701077217108	-49.0
54.85701077217108	-49.0
55.09521167401911	-49.0
55.714460843669364	-49.0
56.242619158618574	-49.0
56.242619158618574	-49.0
56.419783452054666	-49.0
56.710594308151116	-49.0
56.73838766891342	-49.0
57.05993349972976	-49.0
57.26171466208655	-49.0
57.29206080714141	-49.0
57.29206080714141	-49.0
57.40789804147678	-49.0
58.12718363139324	-49.0
58.18459054397012	-49.0
58.267937438417135	-49.0
58.58410352056433	-49.0
58.724169671795565	-49.0
59.18087647419645	-49.0
59.29304586967454	-49.0
59.634092581069936	-49.0
59.745740085512615	-49.0
59.77263669153203	-49.0
60.27930119289362	-49.0
60.30869400023412	-49.0
60.30869400023412	-49.0
60.42090500808693	-49.0
60.64100680910872	-49.0
60.95090826260667	-49.0
61.11812432831108	-49.0
61.69737427366334	-49.0
62.11068033698478	-49.0
62.416306795758786	-49.0
62.68977436048477	-49.0
62.71592264889052	-49.0
63.018593182210665	-49.0
63.208675855218154	-49.0
63.34645404081568	-49.0
63.59045203781801	-49.0
63.59045203781801	-49.0
63.86237668063249	-49.0
64.02522752124219	-49.0
64.07946098102182	-49.0
64.13239502339296	-49.0
64.15821604934445	-49.0
64.5896379095026	-49.0
64.78098885853782	-49.0
64.99261944705839	-49.0
64.99261944705839	-49.0
65.12833753916455	-49.0
65.12833753916455	-49.0
65.45169091064727	-49.0
65.58313157256276	-49.0
65.87860654973947	-49.0
66.06422774509024	-49.0
66.06422774509024	-49.0
66.09215685758488	-49.0
66.19879962015987	-49.0
66.40806920728274	-49.0
66.43717578457404	-49.0
66.43717578457404	-49.0
66.70291943723228	-49.0
66.8621108104286	-49.0
66.91513255688525	-49.0
67.46812894944419	-49.0
68.10025378429273	-49.0
68.31033618725782	-49.0
68.3615750989144	-49.0
68.38657097956602	-49.0
68.67601566720886	-49.0
68.80437341640535	-49.0
69.32650559096393	-49.0
69.48401797731964	-49.0
69.55842992670655	-49.0
70.05449817398134	-49.0
70.18170258377882	-49.0
70.26187520077218	-49.0
70.26187520077218	-49.0
70.56878948640568	-49.0
70.56878948640568	-49.0
71.11207927363263	-49.0
71.13663629285543	-49.0
71.42104621718447	-49.0
71.59980943585226	-49.0
71.72945414251683	-49.0
71.72945414251683	-49.0
71.9591943225694	-49.0
72.28864085769096	-49.0
72.36902376114988	-49.0
72.36902376114989	-49.0
72.420186522706	-49.0
72.61988685016092	-49.0
72.90191907160789	-49.0
72.95413298607563	-49.0
73.28299281653716	-49.0
73.41144298201475	-49.0
73.41144298201475	-49.0
73.8180903557635	-49.0
73.84228385325096	-49.0
73.84228385325096	-49.0
73.96678669491607	-49.0
74.29870937831099	-49.0
74.32522720674908	-49.0
74.32522720674908	-49.0
74.42650222916005	-49.0
74.6530001038307	-49.0
74.6530001038307	-49.0
74.905696443743	-49.0
74.905696443743	-49.0
74.97788446001042	-49.0
75.05716975123109	-49.0
75.15690617170306	-49.0
75.18094339482202	-49.0
75.30464633789944	-49.0
75.58294147815253	-49.0
75.9865797177867	-49.0
75.9865797177867	-49.0
76.08590084126322	-49.0
76.08590084126322	-49.0
76.38832957526297	-49.0
76.48748029966313	-49.0
76.78822049532174	-49.0
76.78822049532174	-49.0
76.9623035970579	-49.0
77.08859055290539	-49.0
77.28510953605053	-49.0
77.28510953605053	-49.0
77.56226853475131	-49.0
77.71204082281561	-49.0
77.95678213681602	-49.0
78.23206608748963	-49.0
78.2830461811051	-49.0
78.60424598817227	-49.0
78.60424598817227	-49.0
78.88006217416432	-49.0
78.95109657408325	-49.0
79.07879277426228	-49.0
79.15094703156402	-49.0
79.27272175258425	-49.0
79.42508649287896	-49.0
79.54675170705735	-49.0
79.56921332519744	-49.0
79.59750313970785	-49.0
79.72259748981398	-49.0
79.94438192452499	-49.0
79.94438192452499	-49.0
